transaction_id,date,amount,transaction_type,status
TXN002141,2022-11-17,11625,outgoing,normal
TXN002142,2022-08-26,8447,incoming,normal
TXN002143,2021-02-18,17501,incoming,normal
TXN002144,2025-04-17,12178,incoming,normal
TXN002145,2024-12-02,4709,incoming,normal
TXN002146,2024-11-17,1089,incoming,normal
TXN002147,2023-02-24,15973,incoming,normal
TXN002148,2025-02-04,14265,incoming,normal
TXN002149,2023-08-20,10706,outgoing,normal
TXN002150,2021-03-23,18706,outgoing,normal
TXN002151,2025-05-11,3326,incoming,normal
TXN002152,2021-05-29,12254,incoming,normal
TXN002153,2022-01-16,11019,incoming,normal
TXN002154,2021-03-29,14398,incoming,normal
TXN002155,2024-12-04,17793,incoming,normal
TXN002156,2024-09-13,8598,incoming,normal
TXN002157,2025-01-16,4320,outgoing,normal
TXN002158,2025-09-01,19289,outgoing,normal
TXN002159,2025-03-19,13607,incoming,normal
TXN002160,2021-09-29,18822,incoming,normal
TXN002161,2022-11-12,13930,outgoing,normal
TXN002162,2025-01-22,16228,incoming,unsuccessful
TXN002163,2022-03-23,3049,outgoing,normal
TXN002164,2022-03-06,19795,outgoing,normal
TXN002165,2023-12-30,17319,incoming,normal
TXN002166,2023-06-02,14577,outgoing,normal
TXN002167,2021-08-30,13375,incoming,unsuccessful
TXN002168,2025-05-10,19762,incoming,unsuccessful
TXN002169,2022-01-10,9992,outgoing,unsuccessful
TXN002170,2021-12-20,657,incoming,normal
TXN002171,2021-08-27,16652,outgoing,normal
TXN002172,2025-03-08,19992,incoming,normal
TXN002173,2024-01-16,5952,outgoing,normal
TXN002174,2025-12-04,11260,incoming,normal
TXN002175,2023-11-05,14159,incoming,normal
TXN002176,2024-05-20,860,outgoing,normal
TXN002177,2021-05-20,19574,incoming,normal
TXN002178,2021-06-22,4504,incoming,normal
TXN002179,2021-11-15,19364,outgoing,normal
TXN002180,2023-07-29,6609,outgoing,normal
TXN002181,2021-01-24,10585,outgoing,normal
TXN002182,2023-10-10,11345,incoming,normal
TXN002183,2024-10-17,15422,incoming,normal
TXN002184,2021-12-29,17407,outgoing,normal
TXN002185,2025-04-21,15078,incoming,unsuccessful
TXN002186,2022-02-20,16815,outgoing,normal
TXN002187,2024-09-02,888,incoming,unsuccessful
TXN002188,2021-11-06,2522,outgoing,normal
TXN002189,2021-03-13,13541,incoming,normal
TXN002190,2024-03-26,1474,outgoing,normal
TXN002191,2022-09-20,15063,outgoing,normal
TXN002192,2022-04-28,10797,incoming,normal
TXN002193,2025-11-29,16342,incoming,normal
TXN002194,2023-10-08,14497,incoming,normal
TXN002195,2022-08-23,13982,outgoing,normal
TXN002196,2022-07-12,3820,outgoing,normal
TXN002197,2021-10-28,12022,incoming,normal
TXN002198,2021-09-11,3673,incoming,normal
TXN002199,2024-03-15,3667,incoming,normal
TXN002200,2023-02-05,6317,outgoing,normal
TXN002201,2024-12-11,14946,outgoing,normal
TXN002202,2021-04-07,11110,incoming,normal
TXN002203,2024-11-13,17778,incoming,unsuccessful
TXN002204,2025-07-05,19860,outgoing,normal
TXN002205,2024-01-27,19879,outgoing,normal
TXN002206,2025-03-07,10959,outgoing,normal
TXN002207,2022-02-05,17446,outgoing,normal
TXN002208,2022-03-26,12369,incoming,normal
TXN002209,2025-08-29,16144,outgoing,normal
TXN002210,2022-03-07,11493,incoming,normal
TXN002211,2021-04-08,1346,outgoing,normal
TXN002212,2025-06-08,10598,incoming,normal
TXN002213,2021-09-07,11048,incoming,normal
TXN002214,2024-02-12,17228,outgoing,normal
TXN002215,2025-12-26,17939,incoming,normal
TXN002216,2024-12-20,13367,incoming,normal
TXN002217,2024-01-18,2547,outgoing,normal
TXN002218,2023-01-27,16714,incoming,normal
TXN002219,2022-11-06,2937,incoming,normal
TXN002220,2021-06-21,15918,outgoing,normal
TXN002221,2023-10-16,14348,outgoing,normal
TXN002222,2022-03-26,9693,incoming,normal
TXN002223,2025-07-07,12310,incoming,normal
TXN002224,2023-05-11,823,incoming,normal
TXN002225,2023-02-01,11827,outgoing,normal
TXN002226,2023-12-07,15691,incoming,normal
TXN002227,2022-08-30,1362,incoming,normal
TXN002228,2023-10-13,9414,outgoing,normal
TXN002229,2022-11-21,2392,incoming,normal
TXN002230,2022-06-29,18312,incoming,normal
TXN002231,2024-10-18,2313,outgoing,normal
TXN002232,2023-11-01,10697,outgoing,normal
TXN002233,2024-05-15,10866,outgoing,normal
TXN002234,2025-09-04,12991,incoming,normal
TXN002235,2024-05-20,12005,incoming,normal
TXN002236,2023-05-21,10355,incoming,normal
TXN002237,2022-04-12,18689,incoming,normal
TXN002238,2024-07-27,4654,incoming,normal
TXN002239,2021-07-26,1054,incoming,normal
TXN002240,2021-05-08,15991,outgoing,normal
TXN002241,2023-03-05,16878,outgoing,normal
TXN002242,2023-12-04,4017,outgoing,normal
TXN002243,2021-01-31,12568,outgoing,normal
TXN002244,2022-10-30,15138,outgoing,normal
TXN002245,2025-06-01,18991,incoming,normal
TXN002246,2022-06-08,12285,outgoing,normal
TXN002247,2024-04-25,17020,incoming,normal
TXN002248,2024-04-20,9803,outgoing,normal
TXN002249,2021-11-14,13843,incoming,normal
TXN002250,2022-04-13,14226,incoming,normal
TXN002251,2025-09-13,1517,outgoing,normal
TXN002252,2024-08-25,12354,incoming,normal
TXN002253,2022-07-03,16837,outgoing,normal
TXN002254,2024-11-17,14898,incoming,normal
TXN002255,2024-10-22,15170,incoming,normal
TXN002256,2023-07-20,12176,outgoing,normal
TXN002257,2023-09-12,12315,incoming,normal
TXN002258,2025-05-21,14248,incoming,normal
TXN002259,2023-09-13,3204,incoming,normal
TXN002260,2023-05-17,14547,outgoing,unsuccessful
TXN002261,2025-08-20,17604,incoming,normal
TXN002262,2025-04-16,19404,outgoing,normal
TXN002263,2021-04-21,1835,incoming,normal
TXN002264,2025-04-05,3623,outgoing,normal
TXN002265,2021-11-29,4905,outgoing,normal
TXN002266,2025-06-17,1523,incoming,normal
TXN002267,2023-09-18,4596,outgoing,normal
TXN002268,2024-02-14,8405,outgoing,normal
TXN002269,2024-09-13,7793,incoming,normal
TXN002270,2025-11-18,12816,outgoing,unsuccessful
TXN002271,2022-06-21,13739,outgoing,normal
TXN002272,2021-05-17,1485,outgoing,normal
TXN002273,2024-01-28,16557,outgoing,normal
TXN002274,2022-08-25,8315,incoming,normal
TXN002275,2021-01-24,11454,outgoing,normal
TXN002276,2025-04-24,17202,incoming,normal
TXN002277,2022-02-14,17985,outgoing,normal
TXN002278,2022-08-16,7246,outgoing,unsuccessful
TXN002279,2025-02-09,801,incoming,normal
TXN002280,2025-01-02,10207,outgoing,normal
TXN002281,2021-11-05,8972,incoming,normal
TXN002282,2023-03-02,6536,incoming,normal
TXN002283,2022-04-16,7643,incoming,normal
TXN002284,2025-09-08,7555,outgoing,normal
TXN002285,2025-12-10,14758,incoming,normal
TXN002286,2021-06-09,4246,outgoing,normal
TXN002287,2024-04-26,4456,incoming,normal
TXN002288,2024-12-31,17018,outgoing,normal
TXN002289,2024-11-10,12875,outgoing,normal
TXN002290,2024-12-01,8634,incoming,normal
TXN002291,2024-04-21,13823,outgoing,normal
TXN002292,2022-02-28,16488,outgoing,normal
TXN002293,2022-04-05,7027,outgoing,normal
TXN002294,2023-08-15,7259,incoming,normal
TXN002295,2021-05-27,2070,incoming,normal
TXN002296,2021-10-16,6998,incoming,normal
TXN002297,2025-01-21,15073,outgoing,normal
TXN002298,2024-07-13,7299,outgoing,normal
TXN002299,2025-09-17,8928,outgoing,normal
TXN002300,2021-04-11,12296,incoming,normal
TXN002301,2022-06-04,5966,incoming,unsuccessful
TXN002302,2023-08-09,4725,outgoing,normal
TXN002303,2024-01-01,8995,outgoing,normal
TXN002304,2022-01-27,14243,incoming,normal
TXN002305,2023-11-15,15486,incoming,normal
TXN002306,2024-10-27,3873,outgoing,normal
TXN002307,2022-08-15,8386,incoming,unsuccessful
TXN002308,2025-12-20,3449,incoming,normal
TXN002309,2025-09-23,7969,outgoing,normal
TXN002310,2025-08-01,2597,incoming,normal
TXN002311,2024-10-29,7968,outgoing,normal
TXN002312,2023-03-02,1806,outgoing,normal
TXN002313,2024-07-17,6958,incoming,normal
TXN002314,2021-12-11,19086,incoming,normal
TXN002315,2025-08-01,7904,incoming,normal
TXN002316,2025-11-20,10151,incoming,normal
TXN002317,2022-04-05,17179,outgoing,normal
TXN002318,2021-07-27,2625,incoming,unsuccessful
TXN002319,2023-06-03,2348,outgoing,normal
TXN002320,2024-08-09,17645,outgoing,normal
TXN002321,2022-10-10,15424,outgoing,normal
TXN002322,2021-07-02,15069,incoming,normal
TXN002323,2025-05-13,12924,incoming,normal
TXN002324,2023-02-22,6685,incoming,normal
TXN002325,2023-04-23,5087,incoming,normal
TXN002326,2025-08-05,7978,incoming,normal
TXN002327,2025-08-20,12445,incoming,normal
TXN002328,2022-05-06,19939,outgoing,normal
TXN002329,2023-08-25,2999,outgoing,normal
TXN002330,2025-09-11,16285,incoming,unsuccessful
TXN002331,2021-01-20,11427,incoming,normal
TXN002332,2026-02-03,19481,incoming,unsuccessful
TXN002333,2025-10-19,4443,incoming,normal
TXN002334,2021-07-24,17959,outgoing,normal
TXN002335,2025-02-25,15506,incoming,normal
TXN002336,2022-10-11,4363,incoming,normal
TXN002337,2022-05-21,19872,outgoing,normal
TXN002338,2022-06-26,2510,outgoing,normal
TXN002339,2023-02-28,12807,outgoing,normal
TXN002340,2025-06-02,14361,incoming,normal
TXN002341,2024-09-06,11244,incoming,normal
TXN002342,2025-08-22,3490,outgoing,normal
TXN002343,2021-10-02,15905,incoming,normal
TXN002344,2024-12-28,11205,incoming,normal
TXN002345,2025-07-07,7300,outgoing,normal
TXN002346,2024-08-01,9819,outgoing,normal
TXN002347,2023-08-10,11074,incoming,normal
TXN002348,2023-01-25,19447,outgoing,normal
TXN002349,2025-01-26,4256,outgoing,normal
TXN002350,2022-09-20,11893,outgoing,normal
TXN002351,2023-11-01,11378,outgoing,normal
TXN002352,2026-01-23,4359,incoming,normal
TXN002353,2024-06-10,2795,incoming,normal
TXN002354,2021-10-29,10915,outgoing,normal
TXN002355,2022-10-14,5053,outgoing,normal
TXN002356,2025-11-12,16305,outgoing,normal
TXN002357,2025-05-18,5825,incoming,normal
TXN002358,2025-06-13,16378,incoming,normal
TXN002359,2025-03-17,11610,incoming,normal
TXN002360,2025-07-04,10492,outgoing,normal
TXN002361,2024-05-28,19729,outgoing,normal
TXN002362,2025-10-26,17755,outgoing,normal
TXN002363,2023-10-15,16837,outgoing,normal
TXN002364,2024-08-23,17389,incoming,normal
TXN002365,2025-10-03,16080,incoming,normal
TXN002366,2024-12-23,1129,outgoing,normal
TXN002367,2025-08-14,4930,outgoing,unsuccessful
TXN002368,2022-06-23,16624,outgoing,normal
TXN002369,2021-05-24,14901,outgoing,unsuccessful
TXN002370,2024-10-01,16614,outgoing,normal
TXN002371,2023-12-02,15251,incoming,normal
TXN002372,2021-07-08,9377,incoming,normal
TXN002373,2025-01-07,14086,incoming,normal
TXN002374,2023-02-21,9323,incoming,normal
TXN002375,2022-11-28,8136,outgoing,normal
TXN002376,2023-01-17,15516,outgoing,normal
TXN002377,2024-02-18,7692,incoming,normal
TXN002378,2023-02-11,19177,outgoing,normal
TXN002379,2024-10-23,11629,outgoing,normal
TXN002380,2023-03-29,19359,incoming,normal
TXN002381,2021-07-07,9921,outgoing,normal
TXN002382,2021-08-11,14986,incoming,normal
TXN002383,2021-07-12,18860,outgoing,normal
TXN002384,2022-01-03,8735,incoming,normal
TXN002385,2022-07-09,2586,incoming,normal
TXN002386,2021-06-06,3325,incoming,normal
TXN002387,2025-09-17,7163,incoming,normal
TXN002388,2021-02-27,15988,outgoing,normal
TXN002389,2024-04-24,15891,outgoing,unsuccessful
TXN002390,2022-10-24,18679,outgoing,normal
TXN002391,2025-05-23,5816,incoming,normal
TXN002392,2025-08-20,5421,outgoing,normal
TXN002393,2022-08-08,14792,outgoing,normal
TXN002394,2025-01-11,6631,incoming,unsuccessful
TXN002395,2022-01-15,8316,outgoing,normal
TXN002396,2022-03-15,3779,outgoing,normal
TXN002397,2025-12-28,17510,incoming,normal
TXN002398,2025-04-18,14709,incoming,normal
TXN002399,2021-03-31,4000,incoming,normal
TXN002400,2025-10-30,16880,incoming,normal
TXN002401,2022-12-22,19136,incoming,normal
TXN002402,2022-02-20,19891,outgoing,unsuccessful
TXN002403,2024-03-14,11054,incoming,normal
TXN002404,2025-12-16,10208,incoming,normal
TXN002405,2025-06-13,18791,incoming,unsuccessful
TXN002406,2022-01-03,15779,outgoing,normal
TXN002407,2025-06-03,12995,outgoing,normal
TXN002408,2024-09-11,19476,outgoing,normal
TXN002409,2022-10-24,2813,outgoing,normal
TXN002410,2024-05-16,5154,outgoing,normal
TXN002411,2025-03-17,8379,outgoing,normal
TXN002412,2024-08-15,18960,outgoing,normal
TXN002413,2021-04-25,920,outgoing,normal
TXN002414,2022-05-15,3426,outgoing,normal
TXN002415,2024-06-02,11696,outgoing,normal
TXN002416,2022-03-14,10071,outgoing,normal
TXN002417,2021-10-15,17880,incoming,normal
TXN002418,2025-12-03,18227,outgoing,normal
TXN002419,2021-09-01,5613,outgoing,normal
TXN002420,2024-09-03,7719,incoming,normal
TXN002421,2023-08-01,17616,incoming,normal
TXN002422,2021-01-06,15875,incoming,normal
TXN002423,2021-07-24,7077,outgoing,normal
TXN002424,2021-05-29,17181,outgoing,normal
TXN002425,2022-01-31,14782,incoming,normal
TXN002426,2021-02-06,10137,outgoing,normal
TXN002427,2022-02-17,15526,outgoing,normal
TXN002428,2022-06-25,6670,outgoing,normal
TXN002429,2023-08-31,5173,outgoing,normal
TXN002430,2022-08-19,10003,outgoing,normal
TXN002431,2022-06-02,15178,outgoing,normal
TXN002432,2021-09-09,3933,incoming,normal
TXN002433,2022-05-13,1046,outgoing,normal
TXN002434,2024-02-14,11653,incoming,normal
TXN002435,2026-02-15,14647,incoming,normal
TXN002436,2026-01-20,13725,outgoing,normal
TXN002437,2022-07-28,16143,incoming,normal
TXN002438,2022-06-12,14972,outgoing,normal
TXN002439,2023-11-07,19063,outgoing,normal
TXN002440,2022-06-22,6835,outgoing,normal
TXN002441,2025-02-01,2614,incoming,normal
TXN002442,2024-06-04,4342,incoming,normal
TXN002443,2024-10-22,19350,incoming,normal
TXN002444,2024-08-12,15533,incoming,normal
TXN002445,2023-01-28,16063,incoming,normal
TXN002446,2024-11-12,18792,outgoing,normal
TXN002447,2023-11-20,11404,outgoing,normal
TXN002448,2022-05-09,3633,outgoing,normal
TXN002449,2025-11-04,6405,outgoing,normal
TXN002450,2023-01-11,15953,incoming,normal
TXN002451,2022-09-07,6330,outgoing,normal
TXN002452,2022-08-18,2157,incoming,normal
TXN002453,2025-01-20,1283,incoming,normal
TXN002454,2021-04-14,1629,outgoing,normal
TXN002455,2023-07-18,17565,outgoing,normal
TXN002456,2023-08-23,13178,incoming,normal
TXN002457,2024-07-08,2535,outgoing,normal
TXN002458,2025-02-10,4162,outgoing,normal
TXN002459,2021-01-19,7555,outgoing,normal
TXN002460,2022-07-15,8239,outgoing,normal
TXN002461,2022-09-30,12203,outgoing,normal
TXN002462,2024-11-27,6303,outgoing,normal
TXN002463,2022-03-29,19798,outgoing,normal
TXN002464,2023-08-06,6018,outgoing,normal
TXN002465,2024-01-15,18079,outgoing,normal
TXN002466,2021-02-20,2243,incoming,normal
TXN002467,2022-03-24,8284,incoming,normal
TXN002468,2022-04-29,6390,outgoing,normal
TXN002469,2023-07-11,13750,incoming,normal
TXN002470,2024-04-27,9440,incoming,normal
TXN002471,2025-01-13,16953,incoming,normal
TXN002472,2025-09-03,16008,outgoing,normal
TXN002473,2024-09-22,9940,incoming,normal
TXN002474,2021-08-05,15645,incoming,normal
TXN002475,2022-03-31,19882,outgoing,normal
TXN002476,2024-11-26,4907,incoming,normal
TXN002477,2023-07-30,14441,incoming,normal
TXN002478,2022-01-18,5604,incoming,normal
TXN002479,2024-08-19,5157,outgoing,normal
TXN002480,2024-08-23,17875,outgoing,normal
TXN002481,2022-08-14,15539,incoming,normal
TXN002482,2023-05-31,15936,incoming,unsuccessful
TXN002483,2022-08-21,17167,incoming,normal
TXN002484,2025-07-13,12154,incoming,normal
TXN002485,2021-06-15,10371,outgoing,normal
TXN002486,2025-07-20,3693,incoming,normal
TXN002487,2024-06-04,15703,incoming,normal
TXN002488,2024-01-21,18569,outgoing,unsuccessful
TXN002489,2025-08-26,541,incoming,normal
TXN002490,2024-07-20,13403,incoming,normal
TXN002491,2025-06-17,19180,outgoing,normal
TXN002492,2022-01-14,14942,outgoing,normal
TXN002493,2021-06-15,11741,incoming,normal
TXN002494,2023-08-07,9468,outgoing,unsuccessful
TXN002495,2022-09-17,16062,incoming,normal
TXN002496,2025-03-12,11890,incoming,normal
TXN002497,2024-05-24,2910,incoming,unsuccessful
TXN002498,2023-06-20,6608,incoming,normal
TXN002499,2022-05-12,16164,outgoing,normal
TXN002500,2025-04-07,17152,incoming,normal
TXN002501,2023-12-12,8693,incoming,normal
TXN002502,2021-08-28,12927,outgoing,normal
TXN002503,2022-12-26,15894,incoming,normal
TXN002504,2024-11-01,5603,outgoing,normal
TXN002505,2024-03-25,18384,outgoing,normal
TXN002506,2023-04-19,11360,outgoing,normal
TXN002507,2021-07-15,8485,incoming,normal
TXN002508,2022-07-22,9850,outgoing,normal
TXN002509,2022-05-02,19235,incoming,normal
TXN002510,2022-02-18,4328,outgoing,normal
TXN002511,2021-04-10,7124,outgoing,normal
TXN002512,2021-10-07,9535,outgoing,unsuccessful
TXN002513,2024-01-05,4484,outgoing,normal
TXN002514,2023-11-28,3875,incoming,unsuccessful
TXN002515,2024-02-07,13143,incoming,normal
TXN002516,2021-02-02,4956,outgoing,normal
TXN002517,2023-02-20,18874,incoming,normal
TXN002518,2022-09-23,5210,incoming,normal
TXN002519,2023-09-15,9668,outgoing,normal
TXN002520,2022-11-03,1525,outgoing,normal
TXN002521,2022-08-20,14019,incoming,normal
TXN002522,2025-06-17,18931,incoming,unsuccessful
TXN002523,2022-07-09,1948,incoming,normal
TXN002524,2024-05-28,1180,outgoing,normal
TXN002525,2023-04-23,8117,incoming,normal
TXN002526,2021-09-07,1429,incoming,normal
TXN002527,2023-04-20,1920,outgoing,normal
TXN002528,2025-01-09,6775,incoming,unsuccessful
TXN002529,2022-05-10,7568,incoming,normal
TXN002530,2021-05-18,8238,incoming,normal
TXN002531,2025-09-10,11166,incoming,normal
TXN002532,2025-08-24,5830,outgoing,normal
TXN002533,2021-05-23,8701,outgoing,normal
TXN002534,2021-09-10,1646,outgoing,normal
TXN002535,2025-06-01,14619,outgoing,normal
TXN002536,2021-09-04,6796,outgoing,normal
TXN002537,2022-11-13,2501,incoming,normal
TXN002538,2023-01-11,13426,incoming,unsuccessful
TXN002539,2023-07-12,6008,incoming,normal
TXN002540,2022-04-28,14314,outgoing,normal
TXN002541,2022-09-17,11927,incoming,normal
TXN002542,2024-04-14,16999,outgoing,normal
TXN002543,2021-06-13,17315,incoming,normal
TXN002544,2025-07-16,16349,outgoing,normal
TXN002545,2023-01-20,791,outgoing,unsuccessful
TXN002546,2023-07-28,3624,incoming,normal
TXN002547,2025-04-17,7852,incoming,normal
TXN002548,2024-10-15,16062,incoming,normal
TXN002549,2022-03-05,17678,incoming,normal
TXN002550,2023-09-03,11077,outgoing,normal
TXN002551,2021-08-17,14060,incoming,normal
TXN002552,2024-01-22,12328,incoming,normal
TXN002553,2021-03-17,5153,incoming,normal
TXN002554,2023-11-13,9638,outgoing,normal
TXN002555,2022-01-30,9677,outgoing,normal
TXN002556,2025-02-06,585,outgoing,normal
TXN002557,2024-06-15,11171,outgoing,normal
TXN002558,2022-01-12,6562,outgoing,normal
TXN002559,2022-12-06,16640,incoming,normal
TXN002560,2023-12-30,6342,incoming,normal
TXN002561,2022-10-09,9446,incoming,normal
TXN002562,2021-12-31,4877,incoming,normal
TXN002563,2025-10-05,7950,incoming,normal
TXN002564,2024-03-12,7557,incoming,unsuccessful
TXN002565,2022-12-14,9504,outgoing,unsuccessful
TXN002566,2024-05-17,3697,incoming,normal
TXN002567,2021-12-06,6730,incoming,normal
TXN002568,2024-03-26,12131,incoming,normal
TXN002569,2024-11-11,9211,incoming,normal
TXN002570,2021-02-21,5179,outgoing,normal
TXN002571,2024-10-01,8818,outgoing,normal
TXN002572,2021-09-21,18962,outgoing,normal
TXN002573,2023-02-19,19032,outgoing,normal
TXN002574,2022-10-24,13103,outgoing,normal
TXN002575,2023-06-06,12147,outgoing,normal
TXN002576,2021-07-13,2887,outgoing,normal
TXN002577,2022-03-02,18525,outgoing,normal
TXN002578,2021-08-16,5130,incoming,normal
TXN002579,2021-09-08,19972,incoming,normal
TXN002580,2025-04-17,7519,outgoing,normal
TXN002581,2024-01-07,5114,incoming,unsuccessful
TXN002582,2025-05-07,11827,outgoing,normal
TXN002583,2021-10-26,4465,outgoing,normal
TXN002584,2021-01-30,7775,outgoing,normal
TXN002585,2022-08-25,14216,outgoing,normal
TXN002586,2022-05-22,8618,outgoing,normal
TXN002587,2023-02-04,17718,outgoing,unsuccessful
TXN002588,2024-07-15,1091,incoming,normal
TXN002589,2023-02-12,15328,incoming,normal
TXN002590,2023-12-01,1389,outgoing,normal
TXN002591,2024-11-18,9803,outgoing,normal
TXN002592,2023-03-20,14256,incoming,normal
TXN002593,2022-01-17,2059,outgoing,normal
TXN002594,2021-07-14,5591,outgoing,normal
TXN002595,2024-01-11,569,incoming,normal
TXN002596,2023-11-23,10477,incoming,normal
TXN002597,2025-09-14,15524,outgoing,normal
TXN002598,2022-06-23,11809,incoming,normal
TXN002599,2023-11-10,9299,incoming,normal
TXN002600,2021-07-05,16911,incoming,normal
TXN002601,2022-02-16,4864,outgoing,normal
